sale_id,item_id,customer_key,product_key,date_key,channel_key,quantity,unit_price,original_price,discount_applied,item_total,total_amount
328,2779,316,431,20250513,1,1,30.41,30.41,0.0,30.41,218.19
503,2543,341,171,20250522,1,1,30.26,30.26,0.0,30.26,297.86
1128,1944,759,39,20250531,2,1,29.97,29.97,0.0,29.97,96.84
1298,1923,993,241,20250516,1,1,29.82,29.82,0.0,29.82,115.34
1029,2219,554,88,20250417,1,1,29.81,29.81,0.0,29.81,229.7
1108,2853,58,400,20250527,1,1,29.68,29.68,0.0,29.68,194.29
958,359,958,81,20250522,1,1,29.63,29.63,0.0,29.63,68.31
1060,3065,648,202,20250518,2,1,29.32,41.88,12.56,29.32,64.19
319,864,728,246,20250531,2,1,28.98,28.98,0.0,28.98,431.38
253,1134,233,246,20250427,2,1,28.98,28.98,0.0,28.98,422.76
1311,1520,958,415,20250531,1,1,28.73,28.73,0.0,28.73,268.73
473,504,820,249,20250430,1,1,28.42,28.42,0.0,28.42,270.72
1133,3356,745,249,20250425,1,1,28.42,28.42,0.0,28.42,210.9
1316,293,392,328,20250515,2,1,27.88,39.83,11.95,27.88,134.98
895,1436,711,23,20250531,2,1,27.5,27.5,0.0,27.5,61.09
926,3288,393,23,20250529,1,1,27.5,27.5,0.0,27.5,110.78
442,1075,408,431,20250606,1,1,27.37,30.41,3.04,27.37,339.49
1083,3229,340,119,20250515,1,1,27.34,27.34,0.0,27.34,313.89
615,2636,23,451,20250516,2,1,26.46,37.8,11.34,26.46,207.29
1253,2878,611,174,20250424,1,1,26.41,26.41,0.0,26.41,289.93
420,2062,828,120,20250616,2,1,25.7,25.7,0.0,25.7,503.76
46,2130,386,120,20250614,2,1,25.7,25.7,0.0,25.7,133.43
622,3196,217,46,20250426,1,1,25.15,25.15,0.0,25.15,194.57
216,3160,968,122,20250522,1,1,24.8,24.8,0.0,24.8,238.58
1255,1478,464,319,20250416,2,1,24.05,24.05,0.0,24.05,104.81
1175,3047,664,319,20250505,1,1,24.05,24.05,0.0,24.05,71.92
199,2138,929,330,20250519,2,1,23.76,33.94,10.18,23.76,155.23
269,2359,298,443,20250524,2,1,23.13,23.13,0.0,23.13,503.93
546,2360,787,164,20250428,1,1,22.96,22.96,0.0,22.96,184.6
1042,1235,822,457,20250513,2,1,22.13,31.61,9.48,22.13,45.5
114,89,903,114,20250425,2,1,21.53,21.53,0.0,21.53,280.43
868,362,394,334,20250524,2,1,20.82,20.82,0.0,20.82,66.93
428,1068,556,51,20250514,2,1,17.77,25.38,7.61,17.77,70.69
588,2405,898,14,20250514,2,1,17.47,24.96,7.49,17.47,178.9
24,1340,750,205,20250513,2,1,16.84,24.05,7.22,16.84,173.28
172,2382,398,443,20250513,2,1,16.19,23.13,6.94,16.19,178.2
558,1102,525,164,20250517,2,1,16.07,22.96,6.89,16.07,191.33
428,433,556,491,20250514,2,1,15.86,22.66,6.8,15.86,70.69
376,406,497,114,20250519,2,1,15.07,21.53,6.46,15.07,195.76
1116,813,640,198,20250521,1,1,14.64,14.64,0.0,14.64,318.59
237,1913,167,64,20250516,1,1,13.51,13.51,0.0,13.51,465.41
59,3141,787,284,20250514,1,2,81.79,81.79,0.0,163.58,435.92
175,2715,113,60,20250418,2,2,81.7,81.7,0.0,163.4,339.82
1152,203,157,146,20250422,1,2,81.06,81.06,0.0,162.12,375.47
846,757,541,146,20250417,2,2,81.06,81.06,0.0,162.12,425.02
1058,951,163,146,20250526,1,2,81.06,81.06,0.0,162.12,339.2
314,2023,377,71,20250518,1,2,80.76,80.76,0.0,161.52,446.09
265,2755,346,182,20250526,2,2,78.63,78.63,0.0,157.26,307.83
800,680,96,2,20250524,1,2,78.45,78.45,0.0,156.9,555.4
1158,970,764,163,20250429,1,2,76.96,76.96,0.0,153.92,232.32
171,3254,158,459,20250415,1,2,75.17,75.17,0.0,150.34,564.17
284,2957,880,116,20250429,2,2,74.81,74.81,0.0,149.62,362.54
555,792,997,359,20250525,2,2,74.28,74.28,0.0,148.56,376.87
856,3154,648,359,20250417,1,2,74.28,74.28,0.0,148.56,206.9
1100,888,837,327,20250617,1,2,74.24,74.24,0.0,148.48,262.86
8,764,277,420,20250526,2,2,72.58,72.58,0.0,145.16,408.13
927,1946,233,420,20250615,2,2,72.58,72.58,0.0,145.16,371.36
978,560,634,358,20250420,1,2,71.86,71.86,0.0,143.72,355.24
852,930,745,337,20250423,2,2,71.72,71.72,0.0,143.44,387.92
32,496,982,6,20250421,2,2,70.86,70.86,0.0,141.72,540.69
531,1881,900,463,20250530,2,2,70.56,70.56,0.0,141.12,417.74
142,2433,151,207,20250525,1,2,67.98,67.98,0.0,135.96,410.77
1028,3194,475,207,20250525,1,2,67.98,67.98,0.0,135.96,288.52
1047,1750,161,365,20250417,1,2,67.76,67.76,0.0,135.52,441.52
6,1849,659,365,20250614,1,2,67.76,67.76,0.0,135.52,416.43
92,170,691,142,20250530,2,2,67.29,67.29,0.0,134.58,611.46
38,451,484,142,20250526,1,2,67.29,67.29,0.0,134.58,440.7
802,1942,920,239,20250430,2,2,66.99,66.99,0.0,133.98,456.18
989,1979,22,239,20250527,1,2,66.99,66.99,0.0,133.98,287.64
899,1437,339,197,20250524,2,2,66.68,66.68,0.0,133.36,291.04
450,2231,640,197,20250430,2,2,66.68,66.68,0.0,133.36,540.03
485,2224,822,383,20250613,1,2,66.38,66.38,0.0,132.76,225.79
780,2244,407,383,20250413,2,2,66.38,66.38,0.0,132.76,242.5
843,3069,551,70,20250606,2,2,66.33,66.33,0.0,132.66,232.34
878,530,800,19,20250416,1,2,65.26,65.26,0.0,130.52,309.83
1138,1293,958,19,20250427,1,2,65.26,65.26,0.0,130.52,375.32
844,1429,802,19,20250525,1,2,65.26,65.26,0.0,130.52,233.87
1185,2890,15,166,20250505,1,2,65.26,65.26,0.0,130.52,207.36
686,168,25,44,20250530,1,2,64.84,64.84,0.0,129.68,207.3
772,3149,970,44,20250428,1,2,64.84,64.84,0.0,129.68,334.34
969,2234,792,260,20250522,1,2,64.28,64.28,0.0,128.56,216.4
53,880,885,194,20250414,1,2,64.11,64.11,0.0,128.22,324.33
220,1188,566,469,20250418,1,2,64.08,64.08,0.0,128.16,525.55
627,3239,973,469,20250523,2,2,64.08,64.08,0.0,128.16,467.58
1097,1402,271,371,20250615,2,2,63.82,63.82,0.0,127.64,228.41
1117,1035,660,385,20250615,1,2,63.23,63.23,0.0,126.46,190.25
977,1041,415,206,20250422,2,2,63.03,63.03,0.0,126.06,189.74
1113,1562,958,206,20250419,2,2,63.03,63.03,0.0,126.06,304.05
710,2849,826,206,20250617,1,2,63.03,63.03,0.0,126.06,440.06
848,3067,500,56,20250606,2,2,62.92,62.92,0.0,125.84,181.08
237,1772,167,38,20250516,1,2,62.8,62.8,0.0,125.6,465.41
98,1223,879,192,20250520,1,2,62.48,62.48,0.0,124.96,413.91
1124,377,314,378,20250429,1,2,62.39,62.39,0.0,124.78,162.23
991,2376,734,323,20250420,2,2,62.34,62.34,0.0,124.68,200.08
580,473,833,115,20250531,2,2,62.27,62.27,0.0,124.54,422.78
344,737,485,115,20250614,2,2,62.27,62.27,0.0,124.54,291.52
369,978,832,437,20250429,1,2,62.17,62.17,0.0,124.34,257.37
530,979,398,152,20250419,2,2,61.7,61.7,0.0,123.4,547.16
637,1998,37,152,20250418,2,2,61.7,61.7,0.0,123.4,298.98
1295,2302,144,266,20250517,1,2,61.67,61.67,0.0,123.34,275.39
781,776,639,399,20250423,2,2,61.6,61.6,0.0,123.2,232.42
1088,2066,385,399,20250413,2,2,61.6,61.6,0.0,123.2,340.0
1078,338,521,125,20250616,1,2,61.27,61.27,0.0,122.54,332.1
797,2758,657,125,20250521,1,2,61.27,61.27,0.0,122.54,266.9
767,3044,427,15,20250419,2,2,61.26,61.26,0.0,122.52,423.12
590,1299,512,352,20250413,1,2,61.12,61.12,0.0,122.24,324.12
915,2225,672,352,20250420,1,2,61.12,61.12,0.0,122.24,241.74
113,223,872,483,20250525,2,2,60.89,60.89,0.0,121.78,448.08
1272,3257,254,305,20250415,2,2,60.79,60.79,0.0,121.58,188.26
880,2492,380,129,20250419,2,2,60.68,60.68,0.0,121.36,242.44
354,1129,545,191,20250404,2,2,60.52,60.52,0.0,121.04,342.09
529,2450,566,111,20250414,2,2,60.36,60.36,0.0,120.72,341.18
202,828,972,54,20250528,2,2,60.33,60.33,0.0,120.66,516.82
13,2703,253,54,20250416,2,2,60.33,60.33,0.0,120.66,696.62
238,1261,958,433,20250519,1,2,60.12,60.12,0.0,120.24,378.22
513,825,474,347,20250614,1,2,59.92,59.92,0.0,119.84,441.25
292,1523,103,347,20250430,2,2,59.92,59.92,0.0,119.84,317.3
378,1245,943,472,20250417,2,2,59.9,59.9,0.0,119.8,354.21
1239,1667,253,472,20250528,1,2,59.9,59.9,0.0,119.8,385.12
1039,1439,460,380,20250613,2,2,59.84,59.84,0.0,119.68,405.63
1224,2261,461,391,20250419,1,2,59.77,59.77,0.0,119.54,172.89
768,2700,247,244,20250528,1,2,59.32,59.32,0.0,118.64,220.42
622,2395,217,78,20250426,1,2,59.21,59.21,0.0,118.42,194.57
113,3311,872,78,20250525,2,2,59.21,59.21,0.0,118.42,448.08
120,2251,999,166,20250606,1,2,58.73,65.26,6.53,117.47,431.8
262,1209,28,63,20250429,2,2,58.67,58.67,0.0,117.34,480.78
1290,1553,99,63,20250422,1,2,58.67,58.67,0.0,117.34,152.54
667,605,218,366,20250415,2,2,58.34,58.34,0.0,116.68,288.19
1348,1110,473,366,20250520,1,2,58.34,58.34,0.0,116.68,451.03
956,2898,456,22,20250531,2,2,58.26,58.26,0.0,116.52,166.11
505,3258,36,145,20250523,2,2,58.25,58.25,0.0,116.5,492.34
1322,2325,27,321,20250527,1,2,58.09,58.09,0.0,116.18,269.84
294,2448,489,321,20250617,1,2,58.09,58.09,0.0,116.18,290.39
444,1609,734,473,20250519,1,2,57.98,57.98,0.0,115.96,487.51
1313,2807,601,473,20250524,2,2,57.98,57.98,0.0,115.96,190.84
616,1292,838,7,20250423,1,2,57.66,57.66,0.0,115.32,243.91
1122,2105,609,227,20250616,1,2,57.51,57.51,0.0,115.02,412.92
967,630,496,493,20250426,2,2,57.37,57.37,0.0,114.74,281.54
346,1483,231,493,20250526,2,2,57.37,57.37,0.0,114.74,318.61
175,3318,113,223,20250418,2,2,57.36,57.36,0.0,114.72,339.82
1318,3212,265,49,20250518,1,2,57.35,57.35,0.0,114.7,323.18
407,133,12,213,20250421,2,2,57.31,57.31,0.0,114.62,560.0
1100,2462,837,222,20250617,1,2,57.19,57.19,0.0,114.38,262.86
146,1752,420,288,20250415,1,2,57.11,57.11,0.0,114.22,310.87
1160,2222,264,103,20250419,1,2,57.0,57.0,0.0,114.0,326.35
447,2233,727,103,20250419,2,2,57.0,57.0,0.0,114.0,433.9
601,1499,387,357,20250531,1,2,56.91,56.91,0.0,113.82,542.92
711,238,695,407,20250524,2,2,56.84,56.84,0.0,113.68,226.56
1326,13,883,294,20250518,1,2,56.69,56.69,0.0,113.38,310.98
644,268,374,100,20250404,1,2,56.44,56.44,0.0,112.88,231.66
711,396,695,100,20250524,2,2,56.44,56.44,0.0,112.88,226.56
124,2330,99,117,20250419,1,2,56.06,56.06,0.0,112.12,245.7
730,568,53,422,20250519,1,2,55.91,55.91,0.0,111.82,191.32
238,1527,958,265,20250519,1,2,55.25,55.25,0.0,110.5,378.22
264,75,131,124,20250531,2,2,55.04,55.04,0.0,110.08,253.51
165,2468,748,124,20250528,1,2,55.04,55.04,0.0,110.08,308.72
934,536,506,188,20250516,1,2,55.01,55.01,0.0,110.02,146.03
396,1221,612,188,20250528,1,2,55.01,55.01,0.0,110.02,567.23
1187,1283,365,188,20250414,1,2,55.01,55.01,0.0,110.02,161.42
333,3025,842,461,20250522,1,2,54.91,54.91,0.0,109.82,427.6
1269,1967,930,481,20250614,2,2,54.87,54.87,0.0,109.74,159.58
780,3014,407,481,20250413,2,2,54.87,54.87,0.0,109.74,242.5
6,1177,659,32,20250614,1,2,54.83,54.83,0.0,109.66,416.43
38,2431,484,168,20250526,1,2,54.74,54.74,0.0,109.48,440.7
781,2369,639,496,20250423,2,2,54.61,54.61,0.0,109.22,232.42
430,3064,654,45,20250418,1,2,54.16,54.16,0.0,108.32,346.27
537,61,897,154,20250430,1,2,53.74,53.74,0.0,107.48,254.97
1249,1162,467,221,20250613,1,2,53.7,53.7,0.0,107.4,139.01
165,2886,748,221,20250528,1,2,53.7,53.7,0.0,107.4,308.72
541,1331,877,127,20250427,2,2,53.67,53.67,0.0,107.34,505.76
212,1897,302,127,20250505,2,2,53.67,53.67,0.0,107.34,300.97
566,817,325,52,20250421,1,2,53.61,53.61,0.0,107.22,382.77
104,2337,373,52,20250420,2,2,53.61,53.61,0.0,107.22,555.25
354,744,545,368,20250404,2,2,53.48,53.48,0.0,106.96,342.09
1155,786,843,458,20250523,1,2,53.35,53.35,0.0,106.7,414.54
1335,1795,999,458,20250424,2,2,53.35,53.35,0.0,106.7,258.46
488,1647,682,331,20250515,1,2,53.34,53.34,0.0,106.68,479.79
285,485,415,73,20250529,2,2,53.25,53.25,0.0,106.5,448.77
1013,346,296,133,20250430,2,2,53.05,53.05,0.0,106.1,178.68
1195,679,403,133,20250422,2,2,53.05,53.05,0.0,106.1,137.94
815,1532,506,25,20250427,2,2,52.94,52.94,0.0,105.88,160.89
861,2372,99,25,20250421,1,2,52.94,52.94,0.0,105.88,406.56
282,2082,736,147,20250526,2,2,52.91,52.91,0.0,105.82,391.74
329,1428,388,299,20250404,1,2,52.65,52.65,0.0,105.3,605.24
838,1746,903,299,20250527,1,2,52.65,52.65,0.0,105.3,348.02
1196,3202,160,432,20250523,2,2,52.39,52.39,0.0,104.78,164.14
1052,2705,563,77,20250424,1,2,52.38,52.38,0.0,104.76,189.24
787,682,610,57,20250617,1,2,52.28,52.28,0.0,104.56,282.36
824,1679,604,445,20250505,1,2,52.28,52.28,0.0,104.56,223.28
799,1869,897,57,20250416,2,2,52.28,52.28,0.0,104.56,251.92
277,2171,791,217,20250526,1,2,52.12,52.12,0.0,104.24,534.45
853,2748,883,282,20250428,2,2,52.12,52.12,0.0,104.24,150.6
670,1441,820,275,20250527,2,2,52.11,52.11,0.0,104.22,173.7
566,3225,325,275,20250421,1,2,52.11,52.11,0.0,104.22,382.77
479,882,908,203,20250520,1,2,52.1,52.1,0.0,104.2,413.62
146,311,420,440,20250415,1,2,52.08,52.08,0.0,104.16,310.87
1275,1788,655,426,20250404,2,2,51.97,51.97,0.0,103.94,323.54
435,195,613,17,20250427,2,2,51.9,51.9,0.0,103.8,300.68
739,1993,885,468,20250505,2,2,51.8,51.8,0.0,103.6,350.65
937,2684,649,468,20250616,2,2,51.8,51.8,0.0,103.6,293.28
158,2612,813,361,20250413,1,2,51.76,51.76,0.0,103.52,393.98
348,3183,776,361,20250530,1,2,51.76,51.76,0.0,103.52,654.98
918,2824,226,341,20250415,1,2,51.4,51.4,0.0,102.8,256.76
262,960,28,170,20250429,2,2,51.27,51.27,0.0,102.54,480.78
885,879,922,28,20250422,2,2,51.18,51.18,0.0,102.36,273.51
209,2865,436,252,20250531,2,2,51.17,51.17,0.0,102.34,343.05
444,499,734,396,20250519,1,2,51.0,51.0,0.0,102.0,487.51
768,1770,247,421,20250528,1,2,50.89,50.89,0.0,101.78,220.42
612,2053,488,450,20250525,2,2,50.85,50.85,0.0,101.7,588.12
156,2142,819,273,20250524,1,2,50.72,50.72,0.0,101.44,364.16
318,700,681,488,20250417,1,2,50.68,50.68,0.0,101.36,376.3
1085,774,51,488,20250514,1,2,50.68,50.68,0.0,101.36,200.04
479,2289,908,253,20250520,1,2,50.55,50.55,0.0,101.1,413.62
377,1285,823,193,20250514,1,2,50.52,50.52,0.0,101.04,346.01
405,3153,657,370,20250520,1,2,50.34,50.34,0.0,100.68,455.67
1244,413,816,150,20250531,1,2,50.04,50.04,0.0,100.08,426.38
351,636,840,150,20250527,1,2,50.04,50.04,0.0,100.08,494.28
1205,3366,88,69,20250528,1,2,49.98,49.98,0.0,99.96,311.61
578,1313,849,487,20250425,2,2,49.84,49.84,0.0,99.68,357.46
760,1592,172,487,20250404,1,2,49.84,49.84,0.0,99.68,248.96
843,1717,551,487,20250606,2,2,49.84,49.84,0.0,99.68,232.34
610,2265,504,436,20250530,1,2,49.81,49.81,0.0,99.62,435.62
1016,1275,973,219,20250422,1,2,49.76,49.76,0.0,99.52,288.61
400,1362,928,219,20250421,2,2,49.76,49.76,0.0,99.52,487.91
489,1929,693,219,20250613,1,2,49.76,49.76,0.0,99.52,378.07
609,2108,946,219,20250522,2,2,49.76,49.76,0.0,99.52,340.38
637,3170,37,219,20250418,2,2,49.76,49.76,0.0,99.52,298.98
469,2214,180,268,20250525,1,2,49.59,49.59,0.0,99.18,316.23
245,255,673,43,20250529,1,2,49.4,49.4,0.0,98.8,221.6
369,2132,832,43,20250429,1,2,49.4,49.4,0.0,98.8,257.37
1085,2576,51,232,20250514,1,2,49.34,49.34,0.0,98.68,200.04
298,2960,401,232,20250518,1,2,49.34,49.34,0.0,98.68,376.14
350,2900,129,175,20250419,1,2,49.16,49.16,0.0,98.32,529.4
850,913,658,130,20250419,1,2,49.12,49.12,0.0,98.24,472.29
627,2212,973,216,20250523,2,2,48.86,48.86,0.0,97.72,467.58
221,849,107,295,20250516,1,2,48.73,48.73,0.0,97.46,466.16
10,1837,195,218,20250521,1,2,48.73,48.73,0.0,97.46,299.7
484,1389,218,301,20250426,2,2,48.72,48.72,0.0,97.44,209.26
326,750,472,460,20250419,1,2,48.64,48.64,0.0,97.28,666.64
906,1756,664,460,20250428,1,2,48.64,48.64,0.0,97.28,297.44
424,1200,956,34,20250522,2,2,48.34,48.34,0.0,96.68,397.38
314,2671,377,34,20250518,1,2,48.34,48.34,0.0,96.68,446.09
1343,1153,767,230,20250528,1,2,48.3,48.3,0.0,96.6,352.5
932,2923,323,189,20250614,2,2,48.12,48.12,0.0,96.24,317.29
35,2033,574,121,20250427,1,2,47.91,47.91,0.0,95.82,433.96
1328,474,201,409,20250616,1,2,47.84,47.84,0.0,95.68,143.15
1079,273,837,447,20250615,2,2,47.66,47.66,0.0,95.32,173.84
414,614,404,447,20250614,2,2,47.66,47.66,0.0,95.32,492.17
719,1560,992,482,20250422,1,2,47.59,47.59,0.0,95.18,381.98
265,1907,346,482,20250526,2,2,47.59,47.59,0.0,95.18,307.83
1259,2858,762,482,20250415,1,2,47.59,47.59,0.0,95.18,296.24
1263,1758,974,410,20250422,2,2,47.47,47.47,0.0,94.94,230.86
1040,1287,608,470,20250516,2,2,47.41,67.73,20.32,94.82,277.8
29,873,208,68,20250425,2,2,47.27,47.27,0.0,94.54,445.12
1066,23,340,118,20250514,1,2,46.99,46.99,0.0,93.98,415.38
299,1140,403,296,20250513,2,2,46.95,67.07,20.12,93.9,489.11
1149,778,948,449,20250530,1,2,46.9,46.9,0.0,93.8,441.5
1214,2659,280,275,20250606,1,2,46.9,52.11,5.21,93.8,301.3
129,2680,81,449,20250526,2,2,46.9,46.9,0.0,93.8,442.47
335,3265,642,132,20250415,2,2,46.9,46.9,0.0,93.8,747.5
588,1194,898,239,20250514,2,2,46.89,66.99,20.1,93.79,178.9
528,2367,921,239,20250517,2,2,46.89,66.99,20.1,93.79,333.83
131,2596,816,228,20250422,1,2,46.89,46.89,0.0,93.78,625.66
106,3041,21,136,20250425,1,2,46.8,46.8,0.0,93.6,298.75
1226,384,36,478,20250518,2,2,46.56,66.52,19.96,93.13,164.4
291,308,379,137,20250430,1,2,46.52,46.52,0.0,93.04,696.69
226,2965,575,137,20250423,2,2,46.52,46.52,0.0,93.04,401.31
199,1271,929,383,20250519,2,2,46.47,66.38,19.91,92.93,155.23
36,1774,475,200,20250528,1,2,46.41,46.41,0.0,92.82,380.74
714,2479,764,200,20250418,2,2,46.41,46.41,0.0,92.82,181.1
602,1540,284,345,20250428,1,2,46.36,46.36,0.0,92.72,447.92
704,1324,418,261,20250518,1,2,46.1,46.1,0.0,92.2,328.55
591,1782,525,62,20250523,1,2,46.09,46.09,0.0,92.18,616.58
133,2933,570,155,20250614,2,2,46.07,46.07,0.0,92.14,450.74
61,2379,444,333,20250526,2,2,46.04,46.04,0.0,92.08,370.24
1000,450,439,161,20250520,1,2,45.75,45.75,0.0,91.5,324.5
945,2013,304,161,20250417,1,2,45.75,45.75,0.0,91.5,295.02
514,1670,397,316,20250617,2,2,45.73,45.73,0.0,91.46,599.54
165,804,748,201,20250528,1,2,45.62,45.62,0.0,91.24,308.72
658,3084,835,201,20250616,2,2,45.62,45.62,0.0,91.24,374.25
1280,1798,647,20,20250423,2,2,45.42,45.42,0.0,90.84,168.2
982,1693,70,44,20250519,2,2,45.39,64.84,19.45,90.78,193.4
330,146,920,158,20250424,1,2,45.15,45.15,0.0,90.3,558.38
1219,608,234,158,20250514,1,2,45.15,45.15,0.0,90.3,274.11
289,3244,190,260,20250518,2,2,45.0,64.28,19.28,89.99,268.8
142,138,151,128,20250525,1,2,44.9,44.9,0.0,89.8,410.77
1049,2797,294,179,20250419,2,2,44.59,44.59,0.0,89.18,291.23
255,1081,509,322,20250430,1,2,44.45,44.45,0.0,88.9,187.46
498,276,9,55,20250525,1,2,44.32,44.32,0.0,88.64,509.91
890,1471,625,280,20250418,1,2,44.14,44.14,0.0,88.28,323.23
550,3180,190,280,20250516,1,2,44.14,44.14,0.0,88.28,335.22
714,3286,764,280,20250418,2,2,44.14,44.14,0.0,88.28,181.1
1199,2103,922,231,20250614,1,2,44.06,44.06,0.0,88.12,342.57
825,2196,643,38,20250513,2,2,43.96,62.8,18.84,87.92,295.16
138,342,106,277,20250614,1,2,43.92,43.92,0.0,87.84,406.4
969,1534,792,277,20250522,1,2,43.92,43.92,0.0,87.84,216.4
503,1931,341,277,20250522,1,2,43.92,43.92,0.0,87.84,297.86
1018,1009,462,312,20250516,1,2,43.84,43.84,0.0,87.68,272.08
751,1616,811,312,20250616,1,2,43.84,43.84,0.0,87.68,342.96
1201,3117,625,312,20250417,2,2,43.84,43.84,0.0,87.68,252.86
452,291,605,363,20250425,2,2,43.64,43.64,0.0,87.28,341.2
465,2284,783,363,20250614,1,2,43.64,43.64,0.0,87.28,572.22
1129,204,892,211,20250521,2,2,43.5,43.5,0.0,87.0,125.14
184,624,192,302,20250418,1,2,43.4,43.4,0.0,86.8,403.3
746,3010,522,429,20250516,1,2,43.34,43.34,0.0,86.68,302.4
168,2561,896,329,20250404,2,2,43.09,43.09,0.0,86.18,482.74
616,2396,838,102,20250423,1,2,43.06,43.06,0.0,86.12,243.91
1298,2018,993,24,20250516,1,2,42.76,42.76,0.0,85.52,115.34
264,2562,131,375,20250531,2,2,42.67,42.67,0.0,85.34,253.51
301,189,825,483,20250517,2,2,42.62,60.89,18.27,85.25,241.1
1052,2518,563,149,20250424,1,2,42.24,42.24,0.0,84.48,189.24
619,2725,895,324,20250515,2,2,42.22,60.31,18.09,84.43,232.25
506,633,963,309,20250423,1,2,42.14,42.14,0.0,84.28,570.95
952,2625,252,309,20250425,1,2,42.14,42.14,0.0,84.28,258.61
84,448,932,344,20250517,1,2,42.1,42.1,0.0,84.2,519.81
816,2156,456,99,20250515,2,2,41.85,59.78,17.93,83.69,160.14
386,231,445,144,20250421,2,2,41.84,41.84,0.0,83.68,323.99
926,2736,393,423,20250529,1,2,41.64,41.64,0.0,83.28,110.78
1119,1158,976,157,20250519,1,2,41.56,41.56,0.0,83.12,147.22
123,1359,769,157,20250521,2,2,41.56,41.56,0.0,83.12,410.04
11,820,187,289,20250520,2,2,41.51,41.51,0.0,83.02,327.88
528,1508,921,78,20250517,2,2,41.45,59.21,17.76,82.89,333.83
463,615,497,86,20250613,2,2,41.26,41.26,0.0,82.52,418.95
562,3327,225,86,20250418,2,2,41.26,41.26,0.0,82.52,552.4
621,103,86,63,20250515,2,2,41.07,58.67,17.6,82.14,263.25
387,374,2,74,20250420,1,2,40.94,40.94,0.0,81.88,362.98
979,2678,638,74,20250422,1,2,40.94,40.94,0.0,81.88,228.04
123,2926,769,471,20250521,2,2,40.92,40.92,0.0,81.84,410.04
849,1988,869,404,20250606,1,2,40.67,45.19,4.52,81.34,167.31
745,3006,556,285,20250428,1,2,40.63,40.63,0.0,81.26,120.29
470,1702,664,92,20250430,2,2,40.25,40.25,0.0,80.5,526.46
42,1882,191,92,20250531,2,2,40.25,40.25,0.0,80.5,186.91
1011,1550,161,292,20250417,2,2,40.12,40.12,0.0,80.24,212.87
1111,1757,687,325,20250418,2,2,39.78,39.78,0.0,79.56,204.48
730,236,53,143,20250519,1,2,39.75,39.75,0.0,79.5,191.32
808,3364,153,490,20250427,1,2,39.42,39.42,0.0,78.84,168.3
245,3231,673,178,20250529,1,2,39.34,39.34,0.0,78.68,221.6
371,3162,470,467,20250420,1,2,39.22,39.22,0.0,78.44,459.42
1158,1512,764,204,20250429,1,2,39.2,39.2,0.0,78.4,232.32
102,1673,692,204,20250614,2,2,39.2,39.2,0.0,78.4,289.57
1257,1920,510,204,20250527,1,2,39.2,39.2,0.0,78.4,420.75
441,1204,858,93,20250428,1,2,39.18,39.18,0.0,78.36,239.84
1327,1344,770,113,20250419,1,2,39.18,39.18,0.0,78.36,113.56
706,1423,268,93,20250505,2,2,39.18,39.18,0.0,78.36,118.14
94,286,165,141,20250413,1,2,39.16,39.16,0.0,78.32,396.88
156,2872,819,141,20250524,1,2,39.16,39.16,0.0,78.32,364.16
1273,1615,510,456,20250524,2,2,39.09,39.09,0.0,78.18,286.62
248,2003,99,96,20250423,2,2,39.03,39.03,0.0,78.06,478.04
686,3255,25,180,20250530,1,2,38.81,38.81,0.0,77.62,207.3
575,3228,5,438,20250427,2,2,38.74,38.74,0.0,77.48,400.38
1280,349,647,233,20250423,2,2,38.68,38.68,0.0,77.36,168.2
167,436,277,233,20250518,1,2,38.68,38.68,0.0,77.36,632.5
1059,2902,640,446,20250518,2,2,38.6,55.14,16.54,77.2,291.47
1185,1475,15,417,20250505,1,2,38.42,38.42,0.0,76.84,207.36
279,397,852,256,20250616,1,2,38.41,38.41,0.0,76.82,330.38
816,134,456,496,20250515,2,2,38.23,54.61,16.38,76.45,160.14
333,2399,842,240,20250522,1,2,38.14,38.14,0.0,76.28,427.6
67,3211,128,240,20250404,2,2,38.14,38.14,0.0,76.28,414.7
876,2683,513,387,20250423,2,2,38.06,38.06,0.0,76.12,142.9
292,162,103,500,20250430,2,2,38.03,38.03,0.0,76.06,317.3
637,2836,37,500,20250418,2,2,38.03,38.03,0.0,76.06,298.98
554,345,861,41,20250613,1,2,37.94,37.94,0.0,75.88,322.94
718,1361,952,45,20250517,2,2,37.91,54.16,16.25,75.82,180.9
180,2799,641,451,20250613,2,2,37.8,37.8,0.0,75.6,190.08
524,2968,144,267,20250515,2,2,37.74,53.91,16.17,75.47,284.65
1153,270,177,47,20250517,2,2,37.61,53.73,16.12,75.22,149.91
1184,2206,752,208,20250425,2,2,37.45,37.45,0.0,74.9,126.28
145,3312,135,208,20250520,1,2,37.45,37.45,0.0,74.9,391.58
854,563,254,85,20250416,1,2,37.35,37.35,0.0,74.7,255.78
1153,1246,177,458,20250517,2,2,37.34,53.35,16.0,74.69,149.91
1211,2787,346,408,20250523,2,2,37.17,37.17,0.0,74.34,317.66
577,47,958,492,20250527,1,2,37.12,37.12,0.0,74.24,161.54
233,3020,499,492,20250428,1,2,37.12,37.12,0.0,74.24,374.24
1182,1368,936,441,20250616,1,2,36.99,36.99,0.0,73.98,189.9
3,871,139,105,20250422,2,2,36.9,36.9,0.0,73.8,337.56
677,1183,827,105,20250614,1,2,36.9,36.9,0.0,73.8,112.89
509,2843,663,5,20250515,1,2,36.84,36.84,0.0,73.68,253.64
